date,county,state,fips,cases,deaths,county_name,last_date,county_population,new_cases,new_deaths
2020-08-20,archuleta,colorado,08007,43,0,Archuleta,FALSE,13737,1,0
2020-08-21,archuleta,colorado,08007,43,0,Archuleta,FALSE,13737,0,0
2020-08-22,archuleta,colorado,08007,44,0,Archuleta,FALSE,13737,1,0
2020-08-23,archuleta,colorado,08007,44,0,Archuleta,FALSE,13737,0,0
2020-08-24,archuleta,colorado,08007,45,0,Archuleta,FALSE,13737,1,0
2020-08-25,archuleta,colorado,08007,46,0,Archuleta,FALSE,13737,1,0
2020-08-26,archuleta,colorado,08007,46,0,Archuleta,FALSE,13737,0,0
2020-08-27,archuleta,colorado,08007,46,0,Archuleta,FALSE,13737,0,0
2020-08-28,archuleta,colorado,08007,46,0,Archuleta,FALSE,13737,0,0
2020-08-29,archuleta,colorado,08007,46,0,Archuleta,FALSE,13737,0,0
2020-08-30,archuleta,colorado,08007,47,0,Archuleta,FALSE,13737,1,0
2020-08-31,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,1,0
2020-09-01,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-02,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-03,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-04,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-05,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-06,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-07,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-08,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-09,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-10,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-11,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-12,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-13,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-14,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-15,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-16,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-17,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-18,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-19,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-20,archuleta,colorado,08007,48,0,Archuleta,FALSE,13737,0,0
2020-09-21,archuleta,colorado,08007,50,0,Archuleta,FALSE,13737,2,0
2020-09-22,archuleta,colorado,08007,51,0,Archuleta,FALSE,13737,1,0
2020-09-23,archuleta,colorado,08007,55,0,Archuleta,FALSE,13737,4,0
2020-09-24,archuleta,colorado,08007,55,0,Archuleta,FALSE,13737,0,0
2020-09-25,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,-1,0
2020-09-26,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-09-27,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-09-28,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-09-29,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-09-30,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-10-01,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-10-02,archuleta,colorado,08007,55,0,Archuleta,FALSE,13737,1,0
2020-10-03,archuleta,colorado,08007,55,0,Archuleta,FALSE,13737,0,0
2020-10-04,archuleta,colorado,08007,55,0,Archuleta,FALSE,13737,0,0
2020-10-05,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,-1,0
2020-10-06,archuleta,colorado,08007,54,0,Archuleta,FALSE,13737,0,0
2020-10-07,archuleta,colorado,08007,57,0,Archuleta,FALSE,13737,3,0
2020-10-08,archuleta,colorado,08007,56,0,Archuleta,FALSE,13737,-1,0
2020-10-09,archuleta,colorado,08007,57,0,Archuleta,FALSE,13737,1,0
2020-10-10,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,1,0
2020-10-11,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-12,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-13,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-14,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-15,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-16,archuleta,colorado,08007,58,0,Archuleta,FALSE,13737,0,0
2020-10-17,archuleta,colorado,08007,59,0,Archuleta,FALSE,13737,1,0
2020-10-18,archuleta,colorado,08007,61,0,Archuleta,FALSE,13737,2,0
2020-10-19,archuleta,colorado,08007,61,0,Archuleta,FALSE,13737,0,0
2020-10-20,archuleta,colorado,08007,61,0,Archuleta,FALSE,13737,0,0
2020-10-21,archuleta,colorado,08007,61,0,Archuleta,FALSE,13737,0,0
2020-10-22,archuleta,colorado,08007,61,0,Archuleta,FALSE,13737,0,0
2020-10-23,archuleta,colorado,08007,63,0,Archuleta,FALSE,13737,2,0
2020-10-24,archuleta,colorado,08007,65,0,Archuleta,FALSE,13737,2,0
2020-10-25,archuleta,colorado,08007,65,0,Archuleta,FALSE,13737,0,0
2020-10-26,archuleta,colorado,08007,66,0,Archuleta,FALSE,13737,1,0
2020-10-27,archuleta,colorado,08007,67,0,Archuleta,FALSE,13737,1,0
2020-10-28,archuleta,colorado,08007,67,0,Archuleta,FALSE,13737,0,0
2020-10-29,archuleta,colorado,08007,68,0,Archuleta,FALSE,13737,1,0
2020-10-30,archuleta,colorado,08007,68,0,Archuleta,FALSE,13737,0,0
2020-10-31,archuleta,colorado,08007,68,0,Archuleta,FALSE,13737,0,0
2020-11-01,archuleta,colorado,08007,68,0,Archuleta,FALSE,13737,0,0
2020-11-02,archuleta,colorado,08007,68,0,Archuleta,FALSE,13737,0,0
2020-11-03,archuleta,colorado,08007,69,0,Archuleta,FALSE,13737,1,0
2020-11-04,archuleta,colorado,08007,69,0,Archuleta,FALSE,13737,0,0
2020-11-05,archuleta,colorado,08007,69,0,Archuleta,FALSE,13737,0,0
2020-11-06,archuleta,colorado,08007,71,0,Archuleta,FALSE,13737,2,0
2020-11-07,archuleta,colorado,08007,73,0,Archuleta,FALSE,13737,2,0
2020-11-08,archuleta,colorado,08007,73,0,Archuleta,FALSE,13737,0,0
2020-11-09,archuleta,colorado,08007,76,0,Archuleta,FALSE,13737,3,0
2020-11-10,archuleta,colorado,08007,76,0,Archuleta,FALSE,13737,0,0
2020-11-11,archuleta,colorado,08007,78,0,Archuleta,FALSE,13737,2,0
2020-11-12,archuleta,colorado,08007,80,0,Archuleta,FALSE,13737,2,0
2020-11-13,archuleta,colorado,08007,90,0,Archuleta,FALSE,13737,10,0
2020-11-14,archuleta,colorado,08007,94,0,Archuleta,FALSE,13737,4,0
2020-11-15,archuleta,colorado,08007,99,0,Archuleta,FALSE,13737,5,0
2020-11-16,archuleta,colorado,08007,101,0,Archuleta,FALSE,13737,2,0
2020-11-17,archuleta,colorado,08007,106,0,Archuleta,FALSE,13737,5,0
2020-11-18,archuleta,colorado,08007,107,0,Archuleta,FALSE,13737,1,0
2020-11-19,archuleta,colorado,08007,120,0,Archuleta,FALSE,13737,13,0
2020-11-20,archuleta,colorado,08007,129,0,Archuleta,FALSE,13737,9,0
2020-11-21,archuleta,colorado,08007,139,0,Archuleta,FALSE,13737,10,0
2020-11-22,archuleta,colorado,08007,140,0,Archuleta,FALSE,13737,1,0
2020-11-23,archuleta,colorado,08007,152,0,Archuleta,FALSE,13737,12,0
2020-11-24,archuleta,colorado,08007,167,0,Archuleta,FALSE,13737,15,0
2020-11-25,archuleta,colorado,08007,180,0,Archuleta,FALSE,13737,13,0
2020-11-26,archuleta,colorado,08007,210,0,Archuleta,FALSE,13737,30,0
2020-11-27,archuleta,colorado,08007,224,0,Archuleta,FALSE,13737,14,0
2020-11-28,archuleta,colorado,08007,225,0,Archuleta,FALSE,13737,1,0
2020-11-29,archuleta,colorado,08007,236,0,Archuleta,FALSE,13737,11,0
2020-11-30,archuleta,colorado,08007,242,0,Archuleta,FALSE,13737,6,0
2020-12-01,archuleta,colorado,08007,243,0,Archuleta,FALSE,13737,1,0
2020-12-02,archuleta,colorado,08007,259,0,Archuleta,FALSE,13737,16,0
2020-12-03,archuleta,colorado,08007,280,0,Archuleta,FALSE,13737,21,0
2020-12-04,archuleta,colorado,08007,295,0,Archuleta,FALSE,13737,15,0
2020-12-05,archuleta,colorado,08007,306,0,Archuleta,FALSE,13737,11,0
2020-12-06,archuleta,colorado,08007,324,0,Archuleta,FALSE,13737,18,0
2020-12-07,archuleta,colorado,08007,342,0,Archuleta,FALSE,13737,18,0
2020-12-08,archuleta,colorado,08007,350,0,Archuleta,FALSE,13737,8,0
2020-12-09,archuleta,colorado,08007,374,0,Archuleta,FALSE,13737,24,0
2020-12-10,archuleta,colorado,08007,383,0,Archuleta,FALSE,13737,9,0
2020-12-11,archuleta,colorado,08007,406,0,Archuleta,FALSE,13737,23,0
2020-12-12,archuleta,colorado,08007,412,0,Archuleta,FALSE,13737,6,0
2020-12-13,archuleta,colorado,08007,414,0,Archuleta,FALSE,13737,2,0
2020-12-14,archuleta,colorado,08007,414,0,Archuleta,FALSE,13737,0,0
2020-12-15,archuleta,colorado,08007,419,0,Archuleta,FALSE,13737,5,0
2020-12-16,archuleta,colorado,08007,422,0,Archuleta,FALSE,13737,3,0
2020-12-17,archuleta,colorado,08007,423,0,Archuleta,FALSE,13737,1,0
2020-12-18,archuleta,colorado,08007,426,0,Archuleta,FALSE,13737,3,0
2020-12-19,archuleta,colorado,08007,430,0,Archuleta,FALSE,13737,4,0
2020-12-20,archuleta,colorado,08007,433,0,Archuleta,FALSE,13737,3,0
2020-12-21,archuleta,colorado,08007,434,0,Archuleta,FALSE,13737,1,0
2020-12-22,archuleta,colorado,08007,442,0,Archuleta,FALSE,13737,8,0
2020-12-23,archuleta,colorado,08007,446,0,Archuleta,FALSE,13737,4,0
2020-12-24,archuleta,colorado,08007,451,0,Archuleta,FALSE,13737,5,0
2020-12-25,archuleta,colorado,08007,459,0,Archuleta,FALSE,13737,8,0
2020-12-26,archuleta,colorado,08007,463,0,Archuleta,FALSE,13737,4,0
2020-12-27,archuleta,colorado,08007,467,0,Archuleta,FALSE,13737,4,0
2020-12-28,archuleta,colorado,08007,468,0,Archuleta,FALSE,13737,1,0
2020-12-29,archuleta,colorado,08007,468,0,Archuleta,FALSE,13737,0,0
2020-12-30,archuleta,colorado,08007,470,0,Archuleta,FALSE,13737,2,0
2020-12-31,archuleta,colorado,08007,485,0,Archuleta,FALSE,13737,15,0
2021-01-01,archuleta,colorado,08007,487,0,Archuleta,FALSE,13737,2,0
2021-01-02,archuleta,colorado,08007,493,0,Archuleta,FALSE,13737,6,0
2021-01-03,archuleta,colorado,08007,502,0,Archuleta,FALSE,13737,9,0
2021-01-04,archuleta,colorado,08007,504,0,Archuleta,FALSE,13737,2,0
2021-01-05,archuleta,colorado,08007,506,0,Archuleta,FALSE,13737,2,0
2021-01-06,archuleta,colorado,08007,506,0,Archuleta,FALSE,13737,0,0
2021-01-07,archuleta,colorado,08007,517,0,Archuleta,FALSE,13737,11,0
2021-01-08,archuleta,colorado,08007,531,0,Archuleta,FALSE,13737,14,0
2021-01-09,archuleta,colorado,08007,536,0,Archuleta,FALSE,13737,5,0
2021-01-10,archuleta,colorado,08007,540,0,Archuleta,FALSE,13737,4,0
2021-01-11,archuleta,colorado,08007,543,0,Archuleta,FALSE,13737,3,0
2021-01-12,archuleta,colorado,08007,549,0,Archuleta,FALSE,13737,6,0
2021-01-13,archuleta,colorado,08007,550,0,Archuleta,FALSE,13737,1,0
2021-01-14,archuleta,colorado,08007,551,0,Archuleta,FALSE,13737,1,0
2021-01-15,archuleta,colorado,08007,557,0,Archuleta,FALSE,13737,6,0
2021-01-16,archuleta,colorado,08007,562,0,Archuleta,FALSE,13737,5,0
2021-01-17,archuleta,colorado,08007,568,0,Archuleta,FALSE,13737,6,0
2021-01-18,archuleta,colorado,08007,568,0,Archuleta,FALSE,13737,0,0
2021-01-19,archuleta,colorado,08007,569,0,Archuleta,FALSE,13737,1,0
2021-01-20,archuleta,colorado,08007,570,1,Archuleta,FALSE,13737,1,1
2021-01-21,archuleta,colorado,08007,580,1,Archuleta,FALSE,13737,10,0
2021-01-22,archuleta,colorado,08007,590,1,Archuleta,FALSE,13737,10,0
2021-01-23,archuleta,colorado,08007,592,1,Archuleta,FALSE,13737,2,0
2021-01-24,archuleta,colorado,08007,592,1,Archuleta,FALSE,13737,0,0
2021-01-25,archuleta,colorado,08007,592,1,Archuleta,FALSE,13737,0,0
2021-01-26,archuleta,colorado,08007,599,1,Archuleta,FALSE,13737,7,0
2021-01-27,archuleta,colorado,08007,600,1,Archuleta,FALSE,13737,1,0
2021-01-28,archuleta,colorado,08007,601,1,Archuleta,FALSE,13737,1,0
2021-01-29,archuleta,colorado,08007,602,1,Archuleta,FALSE,13737,1,0
2021-01-30,archuleta,colorado,08007,602,1,Archuleta,FALSE,13737,0,0
2021-01-31,archuleta,colorado,08007,602,1,Archuleta,FALSE,13737,0,0
2021-02-01,archuleta,colorado,08007,604,1,Archuleta,FALSE,13737,2,0
2021-02-02,archuleta,colorado,08007,607,1,Archuleta,FALSE,13737,3,0
2021-02-03,archuleta,colorado,08007,609,1,Archuleta,TRUE,13737,2,0
2020-03-28,baca,colorado,08009,1,0,Baca,FALSE,3547,1,0
2020-03-29,baca,colorado,08009,1,0,Baca,FALSE,3547,0,0
2020-03-30,baca,colorado,08009,1,0,Baca,FALSE,3547,0,0
2020-03-31,baca,colorado,08009,3,0,Baca,FALSE,3547,2,0
2020-04-01,baca,colorado,08009,3,0,Baca,FALSE,3547,0,0
2020-04-02,baca,colorado,08009,9,0,Baca,FALSE,3547,6,0
2020-04-03,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-04,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-05,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-06,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-07,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-08,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-09,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-10,baca,colorado,08009,9,0,Baca,FALSE,3547,0,0
2020-04-11,baca,colorado,08009,10,0,Baca,FALSE,3547,1,0
2020-04-12,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-13,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-14,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-15,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-16,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-17,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-18,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-19,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-20,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-21,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-22,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-23,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-24,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-25,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-26,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-27,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-28,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-29,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-04-30,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-05-01,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-05-02,baca,colorado,08009,10,0,Baca,FALSE,3547,0,0
2020-05-03,baca,colorado,08009,12,0,Baca,FALSE,3547,2,0
2020-05-04,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-05,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-06,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-07,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-08,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-09,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-10,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-11,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-12,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-13,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-14,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-15,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-16,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-17,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-18,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-19,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-20,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-21,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-22,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-23,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-24,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-25,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-26,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-27,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-28,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-29,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-30,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-05-31,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-01,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-02,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-03,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-04,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-05,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-06,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-07,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-08,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-09,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-10,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-11,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-12,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-13,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-14,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-15,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-16,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-17,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-18,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-19,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-20,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-21,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-22,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-23,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-24,baca,colorado,08009,12,0,Baca,FALSE,3547,0,0
2020-06-25,baca,colorado,08009,13,0,Baca,FALSE,3547,1,0
2020-06-26,baca,colorado,08009,13,0,Baca,FALSE,3547,0,0
2020-06-27,baca,colorado,08009,13,0,Baca,FALSE,3547,0,0
2020-06-28,baca,colorado,08009,13,0,Baca,FALSE,3547,0,0
2020-06-29,baca,colorado,08009,14,0,Baca,FALSE,3547,1,0
2020-06-30,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-01,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-02,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-03,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-04,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-05,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-06,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-07,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-08,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-09,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-10,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-11,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-12,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-13,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-14,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-15,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-16,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-17,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-18,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-19,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-20,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-21,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-22,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-23,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-24,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-25,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-26,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-27,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-28,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-29,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-30,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-07-31,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-01,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-02,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-03,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-04,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-05,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-06,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-07,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-08,baca,colorado,08009,14,0,Baca,FALSE,3547,0,0
2020-08-09,baca,colorado,08009,15,0,Baca,FALSE,3547,1,0
2020-08-10,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-11,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-12,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-13,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-14,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-15,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-16,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-17,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-18,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-19,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-20,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-21,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-22,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-23,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-24,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-25,baca,colorado,08009,15,0,Baca,FALSE,3547,0,0
2020-08-26,baca,colorado,08009,16,0,Baca,FALSE,3547,1,0
2020-08-27,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-08-28,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-08-29,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-08-30,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-08-31,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-09-01,baca,colorado,08009,16,0,Baca,FALSE,3547,0,0
2020-09-02,baca,colorado,08009,18,0,Baca,FALSE,3547,2,0
2020-09-03,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-09-04,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-09-05,baca,colorado,08009,17,0,Baca,FALSE,3547,-1,0
2020-09-06,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-07,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-08,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-09,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-10,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-11,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-12,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-13,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-14,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-15,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-16,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-17,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-18,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-19,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-20,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-21,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-22,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-23,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-24,baca,colorado,08009,18,0,Baca,FALSE,3547,1,0
2020-09-25,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-09-26,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-09-27,baca,colorado,08009,17,0,Baca,FALSE,3547,-1,0
2020-09-28,baca,colorado,08009,17,0,Baca,FALSE,3547,0,0
2020-09-29,baca,colorado,08009,18,0,Baca,FALSE,3547,1,0
2020-09-30,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-10-01,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-10-02,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-10-03,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
2020-10-04,baca,colorado,08009,18,0,Baca,FALSE,3547,0,0
